;FECHA_CORTE;REGION;PROVINCIA;DISTRITO;UBIGEO;COD_UNIDAD_EJECUTORA;UNIDAD_EJECUTORA;AMBITO_INEI;CODIGO_IPRESS;IPRESS;VRAEM;NACIONAL_EXTRANJERO;PAIS_EXTRANJERO;DOCUMENTO_IDENTIDAD;EDAD;SEXO;REGIMEN_FINANCIAMIENTO;PLAN_DE_SEGURO;COBERTURA_FINANCIERA;TOTAL_AFILIADOS;
90;31/01/2023;ÁNCASH;HUARI;HUANTAR;21008;746;REGION ANCASH - SALUD HUARI;RURAL;1823;PUESTO DE SALUD HUANTAR;NO;NACIONAL;;NO CUENTA CON DOCUMENTO DE IDENTIDAD;1;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
91;31/01/2023;JUNÍN;YAULI;LA OROYA;120801;826;REGION JUNIN - SALUD JAUJA;URBANA;559;LA OROYA;NO;NACIONAL;;D.N.I.;45;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;11;
92;31/01/2023;JUNÍN;JUNÍN;CARHUAMAYO;120502;830;REGION JUNIN - SALUD JUNIN;URBANA;537;CARHUAMAYO;NO;NACIONAL;;D.N.I.;62;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;12;
93;31/01/2023;UCAYALI;CORONEL PORTILLO;CALLERIA;250101;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;URBANA;5558;MICAELA BASTIDAS;NO;NACIONAL;;D.N.I.;29;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;13;
94;31/01/2023;AYACUCHO;VÍCTOR FAJARDO;HUAMANQUIQUIA;51008;1045;REGION AYACUCHO - SALUD CENTRO AYACUCHO;URBANA;3832;PUESTO DE SALUD PATARA;NO;NACIONAL;;D.N.I.;62;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
95;31/01/2023;JUNÍN;CHANCHAMAYO;PICHANAQUI;120303;1612;GOB. REG. DE JUNIN - RED DE SALUD PICHANAKI;RURAL;344;LAS PALMAS;NO;NACIONAL;;D.N.I.;71;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;4;
96;31/01/2023;PASCO;OXAPAMPA;PUERTO BERMÚDEZ;190306;891;REGION PASCO - SALUD UTES OXAPAMPA;RURAL;1118;CENTRO DE SALUD CIUDAD CONSTITUCIÓN;NO;NACIONAL;;D.N.I.;64;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
97;31/01/2023;AMAZONAS;BAGUA;IMAZA;10205;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;RURAL;6196;CENTRO DE SALUD MATERNO INFANTIL MAGDALENA;NO;NACIONAL;;D.N.I.;19;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
98;31/01/2023;AMAZONAS;UTCUBAMBA;CAJARURO;10702;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;5095;SAN JUAN DE LA LIBERTAD;NO;NACIONAL;;D.N.I.;53;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;12;
99;31/01/2023;PIURA;PAITA;ARENAL;200503;900;REGION PIURA - SALUD LUCIANO CASTILLO COLONNA;URBANA;2025;CENTRO DE SALUD EL ARENAL;NO;NACIONAL;;D.N.I.;22;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
100;31/01/2023;UCAYALI;CORONEL PORTILLO;MANANTAY;250107;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;URBANA;5458;NUEVO BAGAZAN;NO;NACIONAL;;D.N.I.;30;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;14;
101;31/01/2023;LIMA METROPOLITANA;LIMA;LOS OLIVOS;150117;1684;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE;URBANA;5801;LOS OLIVOS DE PRO;NO;NACIONAL;;D.N.I.;63;FEMENINO;SEMICONTRIBUTIVO;SIS EMPRENDEDOR;PEAS + PC;1;
102;31/01/2023;PUNO;SANDIA;QUIACA;211206;918;REGION PUNO - SALUD HUANCANE;RURAL;3116;UNTUCA;NO;NACIONAL;;D.N.I.;36;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;9;
103;31/01/2023;LORETO;MAYNAS;IQUITOS;160101;870;REGION LORETO - SALUD LORETO ;URBANA;51;6 DE OCTUBRE;NO;NACIONAL;;D.N.I.;17;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;7;
104;31/01/2023;LA LIBERTAD;TRUJILLO;LA ESPERANZA;130105;854;REGION LA LIBERTAD - SALUD TRUJILLO ESTE;URBANA;5199;LA UNION;NO;NACIONAL;;D.N.I.;42;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
105;31/01/2023;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;1662;GOB. REG. CAJAMARCA - SALUD HUALGAYOC - BAMBAMARCA;RURAL;4797;ATOSHAICO;NO;NACIONAL;;D.N.I.;56;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
106;31/01/2023;TUMBES;TUMBES;TUMBES;240101;940;REGION TUMBES - SALUD ;URBANA;1882;PAMPA GRANDE;NO;NACIONAL;;D.N.I.;34;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;11;
107;31/01/2023;ICA;ICA;SUBTANJALLA;110112;1223;REGION ICA - RED DE SALUD ICA;URBANA;3378;LA ANGOSTURA;NO;NACIONAL;;D.N.I.;29;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;14;
108;31/01/2023;APURÍMAC;ANDAHUAYLAS;ANDAHUAYLAS;30201;1685;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR;URBANA;6005;PUESTO DE SALUD MATEO PUMACAHUA;NO;NACIONAL;;D.N.I.;3;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
109;31/01/2023;LORETO;UCAYALI;SARAYACU;160605;1672;SALUD UCAYALI - CONTAMANA;RURAL;183;PUESTO DE SALUD I-1 HUAÑUNA;NO;NACIONAL;;D.N.I.;7;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;7;
110;31/01/2023;AMAZONAS;BAGUA;IMAZA;10205;955;REGION AMAZONAS - SALUD BAGUA;RURAL;5075;TUPAC AMARU I;NO;NACIONAL;;D.N.I.;24;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;13;
111;31/01/2023;ÁNCASH;YUNGAY;RANRAHIRCA;22006;744;REGION ANCASH - SALUD CARAZ;RURAL;1646;PUESTO DE SALUD RANRAHIRCA;NO;NACIONAL;;D.N.I.;86;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
112;31/01/2023;SAN MARTÍN;MOYOBAMBA;MOYOBAMBA;220101;1058;REGION SAN MARTIN - SALUD ALTO MAYO;URBANA;6293;RAFAEL BELAUNDE;NO;NACIONAL;;D.N.I.;53;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
113;31/01/2023;SAN MARTÍN;RIOJA;NUEVA CAJAMARCA;220804;1058;REGION SAN MARTIN - SALUD ALTO MAYO;URBANA;6285;LA UNION;NO;NACIONAL;;D.N.I.;1;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;14;
114;31/01/2023;HUÁNUCO;DOS DE MAYO;RIPAN;100317;1455;GOB. REG. HUANUCO - SALUD DOS DE MAYO;RURAL;844;RACUAY;NO;NACIONAL;;D.N.I.;97;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
115;31/01/2023;UCAYALI;PADRE ABAD;NESHUYA;250304;950;REGION UCAYALI - SALUD ;RURAL;5415;MONTE ALEGRE-NESHUYA;NO;NACIONAL;;D.N.I.;21;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;15;
116;31/01/2023;CALLAO;PROV. CONST. DEL CALLAO;VENTANILLA;70106;1316;REGION CALLAO - DIRECCION DE SALUD I CALLAO;URBANA;6262;P.S. HIJOS DEL ALMIRANTE GRAU;NO;NACIONAL;;D.N.I.;42;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;8;
117;31/01/2023;PIURA;SECHURA;VICE;200805;899;REGION PIURA - SALUD ;URBANA;2155;P.S CHALACO (DE VICE);NO;NACIONAL;;D.N.I.;34;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
118;31/01/2023;APURÍMAC;AYMARAES;SAN JUAN DE CHACÑA;30411;1502;REGION APURIMAC - RED DE SALUD AYMARES;RURAL;2687;SAN JUAN DE CHACÑA;NO;NACIONAL;;D.N.I.;22;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
119;31/01/2023;LIMA METROPOLITANA;LIMA;PUNTA HERMOSA;150126;1685;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR;URBANA;6086;PUESTO DE SALUD DE PUNTA HERMOSA;NO;NACIONAL;;D.N.I.;19;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;12;
120;31/01/2023;SAN MARTÍN;MARISCAL CÁCERES;PACHIZA;220604;1059;REGION SAN MARTIN - SALUD HUALLAGA CENTRAL;RURAL;6557;BAGAZAN;NO;NACIONAL;;D.N.I.;55;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;6;
121;31/01/2023;LORETO;MAYNAS;SAN JUAN BAUTISTA;160113;870;REGION LORETO - SALUD LORETO ;RURAL;11;P.S. I-1 VARGAS GUERRA;NO;NACIONAL;;D.N.I.;40;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;7;
122;31/01/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1059;REGION SAN MARTIN - SALUD HUALLAGA CENTRAL;URBANA;6505;LIMON;NO;NACIONAL;;D.N.I.;39;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
123;31/01/2023;LIMA PROVINCIAS;HUAROCHIRÍ;CHICLA;150705;1404;REGION LIMA - RED DE SALUD HUAROCHIRI;URBANA;5969;CASAPALCA;NO;NACIONAL;;D.N.I.;24;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
124;31/01/2023;JUNÍN;CHUPACA;HUACHAC;120904;1615;GOB. REG. DE JUNIN - SALUD CHUPACA;RURAL;653;MARCATUNA;NO;NACIONAL;;D.N.I.;52;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
125;31/01/2023;SAN MARTÍN;TOCACHE;UCHIZA;221005;1060;REGION SAN MARTIN - SALUD ALTO HUALLAGA;RURAL;6604;PAMPAYACU;NO;NACIONAL;;D.N.I.;65;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
126;31/01/2023;HUANCAVELICA;ACOBAMBA;CAJA;90204;1646;GOB. REG. HUANCAVELICA - RED DE SALUD ACOBAMBA;RURAL;3926;CENTRO DE SALUD CAJA ESPIRITU;NO;NACIONAL;;D.N.I.;79;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
127;31/01/2023;JUNÍN;JAUJA;ACOLLA;120402;826;REGION JUNIN - SALUD JAUJA;URBANA;383;PACHASCUCHO;NO;NACIONAL;;D.N.I.;11;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
128;31/01/2023;ICA;ICA;OCUCAJE;110104;1223;REGION ICA - RED DE SALUD ICA;RURAL;3413;PAMPA CHACALTANA;NO;NACIONAL;;D.N.I.;37;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
129;31/01/2023;ÁNCASH;CARLOS FERMÍN FITZCARRALD;YAUYA;20703;746;REGION ANCASH - SALUD HUARI;RURAL;1861;CENTRO DE SALUD YAUYA;NO;NACIONAL;;D.N.I.;22;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;16;
130;31/01/2023;ÁNCASH;YUNGAY;MANCOS;22003;744;REGION ANCASH - SALUD CARAZ;RURAL;1641;CENTRO DE SALUD MANCOS;NO;NACIONAL;;D.N.I.;41;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
131;31/01/2023;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;90101;1648;GOB. REG. HUANCAVELICA - RED DE SALUD HUANCAVELICA;URBANA;11206;PAMPACHACRA;NO;NACIONAL;;D.N.I.;19;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
132;31/01/2023;CAJAMARCA;HUALGAYOC;BAMBAMARCA;60701;1662;GOB. REG. CAJAMARCA - SALUD HUALGAYOC - BAMBAMARCA;RURAL;9863;CUMBE CHONTABAMBA;NO;NACIONAL;;D.N.I.;63;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
133;31/01/2023;HUANCAVELICA;ANGARAES;CCOCHACCASA;90304;1647;GOB. REG. HUANCAVELICA - RED DE SALUD ANGARAES;RURAL;3957;CCASCCABAMBA;NO;NACIONAL;;D.N.I.;27;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
134;31/01/2023;CAJAMARCA;JAÉN;CHONTALI;60803;788;REGION CAJAMARCA - SALUD JAEN;RURAL;4234;HUALATAN;NO;NACIONAL;;D.N.I.;43;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;7;
135;31/01/2023;LIMA METROPOLITANA;LIMA;CARABAYLLO;150106;1686;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE;URBANA;5851;FORTALEZA;NO;NACIONAL;;D.N.I.;10;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
136;31/01/2023;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;70101;1316;REGION CALLAO - DIRECCION DE SALUD I CALLAO;URBANA;6242;PUESTO DE SALUD PLAYA RIMAC;NO;NACIONAL;;D.N.I.;62;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
137;31/01/2023;CAJAMARCA;CUTERVO;PIMPINGOS;60606;787;REGION CAJAMARCA - SALUD CUTERVO;RURAL;11068;PUCALA;NO;NACIONAL;;D.N.I.;47;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
138;31/01/2023;AMAZONAS;LUYA;INGUILPATA;10506;725;REGION AMAZONAS - SALUD;RURAL;4864;INGUILPATA;NO;NACIONAL;;D.N.I.;9;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
139;31/01/2023;JUNÍN;SATIPO;RÍO TAMBO;120608;829;REGION JUNIN - SALUD SATIPO;RURAL;465;CAPITIRI;SI;NACIONAL;;D.N.I.;6;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
140;31/01/2023;LORETO;UCAYALI;SARAYACU;160605;1672;SALUD UCAYALI - CONTAMANA;RURAL;181;P.S. I-2 DOS DE MAYO DE SARAYACU;NO;NACIONAL;;D.N.I.;21;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
141;31/01/2023;APURÍMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;30214;756;REGION APURIMAC - SALUD CHANKA;RURAL;7236;IGLESIA PATA;NO;NACIONAL;;D.N.I.;13;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
142;31/01/2023;JUNÍN;HUANCAYO;HUAYUCACHI;120121;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;URBANA;623;HUMANMARCA;NO;NACIONAL;;D.N.I.;51;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;11;
143;31/01/2023;CUSCO;ACOMAYO;SANGARARA;80207;1322;REG. CUSCO - RED DE SERVICIOS DE SALUD CUSCO SUR;URBANA;2324;PUESTO DE SALUD SANGARARA;NO;NACIONAL;;D.N.I.;28;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;13;
144;31/01/2023;PIURA;SULLANA;BELLAVISTA;200602;900;REGION PIURA - SALUD LUCIANO CASTILLO COLONNA;URBANA;1983;PAPAYO - ALGARROBO;NO;NACIONAL;;D.N.I.;38;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
145;31/01/2023;JUNÍN;SATIPO;MAZAMARI;120604;829;REGION JUNIN - SALUD SATIPO;RURAL;432;DE APOYO MANUEL HIGA ARAKAKI;SI;NACIONAL;;D.N.I.;32;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
146;31/01/2023;HUANCAVELICA;ACOBAMBA;ANDABAMBA;90202;1646;GOB. REG. HUANCAVELICA - RED DE SALUD ACOBAMBA;RURAL;7705;PUESTO DE SALUD HUANCAPITE;NO;NACIONAL;;D.N.I.;10;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
147;31/01/2023;LORETO;MAYNAS;MAZAN;160106;870;REGION LORETO - SALUD LORETO ;RURAL;65;TAMANCO;NO;NACIONAL;;D.N.I.;33;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
148;31/01/2023;HUANCAVELICA;TAYACAJA;HUACHOCOLPA;90707;1645;GOB. REG. HUANCAVELICA - RED DE SALUD TAYACAJA;RURAL;4129;CENTRO DE SALUD HUACHOCOLPA;SI;NACIONAL;;D.N.I.;43;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;11;
149;31/01/2023;CAJAMARCA;SAN PABLO;SAN PABLO;61201;785;REGION CAJAMARCA - SALUD CAJAMARCA;RURAL;4586;JANCOS;NO;NACIONAL;;D.N.I.;18;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;13;
150;31/01/2023;PUNO;PUNO;CHUCUITO;210106;919;REGION PUNO - SALUD PUNO;RURAL;3201;CHURO;NO;NACIONAL;;D.N.I.;76;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
151;31/01/2023;CAJAMARCA;CELENDÍN;CHUMUCH;60302;785;REGION CAJAMARCA - SALUD CAJAMARCA;RURAL;6759;RAMBRAN;NO;NACIONAL;;D.N.I.;1;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
152;31/01/2023;APURÍMAC;ABANCAY;LAMBRAMA;30106;1498;REGION APURIMAC - RED DE SALUD ABANCAY;RURAL;2652;SUNCHO;NO;NACIONAL;;D.N.I.;82;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
153;31/01/2023;ÁNCASH;SIHUAS;QUICHES;21907;745;REGION ANCASH - SALUD POMABAMBA;RURAL;1807;PUESTO DE SALUD JOCOSBAMBA;NO;NACIONAL;;D.N.I.;59;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
154;31/01/2023;CUSCO;LA CONVENCIÓN;OCOBAMBA;80905;1322;REG. CUSCO - RED DE SERVICIOS DE SALUD CUSCO SUR;RURAL;2301;SAN SEBASTIAN;NO;NACIONAL;;D.N.I.;19;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
155;31/01/2023;JUNÍN;TARMA;HUARICOLCA;120703;827;REGION JUNIN - SALUD TARMA;RURAL;595;HUARICOLCA;NO;NACIONAL;;D.N.I.;16;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;15;
156;31/01/2023;CAJAMARCA;CUTERVO;CALLAYUC;60602;787;REGION CAJAMARCA - SALUD CUTERVO;RURAL;4967;SECTOR EL CAMPO;NO;NACIONAL;;D.N.I.;25;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
157;31/01/2023;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;61301;1671;GOB. REG. CAJAMARCA - SALUD SANTA CRUZ;RURAL;4816;P.S. MITOPAMPA;NO;NACIONAL;;D.N.I.;42;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
158;31/01/2023;CAJAMARCA;CUTERVO;SOCOTA;60614;787;REGION CAJAMARCA - SALUD CUTERVO;RURAL;7749;CHURUMAYO;NO;NACIONAL;;D.N.I.;0;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;7;
159;31/01/2023;AREQUIPA;AREQUIPA;MARIANO MELGAR;40109;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1309;PUESTO DE SALUD JERUSALEN;NO;NACIONAL;;D.N.I.;70;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;10;
160;31/01/2023;CAJAMARCA;JAÉN;SAN JOSÉ DEL ALTO;60811;788;REGION CAJAMARCA - SALUD JAEN;RURAL;4257;SAN JOSE DEL ALTO;NO;NACIONAL;;D.N.I.;70;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
161;31/01/2023;CAJAMARCA;SAN IGNACIO;LA COIPA;60904;1654;GOB. REG. CAJAMARCA - SALUD SAN IGNACIO;RURAL;4294;PACAYPITE;NO;NACIONAL;;D.N.I.;50;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
162;31/01/2023;HUANCAVELICA;ANGARAES;LIRCAY;90301;1647;GOB. REG. HUANCAVELICA - RED DE SALUD ANGARAES;RURAL;7290;PERCAPAMPA;NO;NACIONAL;;D.N.I.;30;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
163;31/01/2023;LAMBAYEQUE;LAMBAYEQUE;MORROPE;140306;860;REGION LAMBAYEQUE - SALUD ;RURAL;7222;MONTE HERMOZO;NO;NACIONAL;;D.N.I.;0;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;24;
164;31/01/2023;PUNO;HUANCANÉ;COJATA;210602;918;REGION PUNO - SALUD HUANCANE;RURAL;6699;CAYLLOMA;NO;NACIONAL;;D.N.I.;4;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
165;31/01/2023;LIMA METROPOLITANA;LIMA;LURIN;150119;1341;REGION UCAYALI - DIRECCION DE RED DE SALUD Nº 04 AGUAYTIA - SAN ALEJANDRO;URBANA;5396;SAN ALEJANDRO;NO;NACIONAL;;D.N.I.;28;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
166;31/01/2023;SAN MARTÍN;PICOTA;SHAMBOYACU;220708;930;REGION SAN MARTIN - SALUD ;RURAL;6479;ALFONSO UGARTE;NO;NACIONAL;;D.N.I.;53;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
167;31/01/2023;LIMA METROPOLITANA;LIMA;SAN MIGUEL;150136;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;6199;PUESTO DE SALUD HUACA PANDO;NO;NACIONAL;;D.N.I.;24;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;10;
168;31/01/2023;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;100601;1110;REGION HUANUCO - SALUD LEONCIO PRADO;URBANA;942;HUASCAR;NO;NACIONAL;;D.N.I.;63;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
169;31/01/2023;AMAZONAS;CONDORCANQUI;NIEVA;10401;1664;GOB. REG. DPTO. DE AMAZONAS - SALUD CONDORCANQUI;RURAL;5145;SANTA MARIA DE NIEVA;NO;NACIONAL;;D.N.I.;33;MASCULINO;SEMICONTRIBUTIVO;SIS MICROEMPRESA;PEAS + PC;1;
170;31/01/2023;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;50110;1362;GOB. REG. DE AYACUCHO - RED DE SALUD HUAMANGA;URBANA;3599;PUESTO DE SALUD ÑAHUINPUQUIO;NO;NACIONAL;;D.N.I.;88;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
171;31/01/2023;LIMA METROPOLITANA;LIMA;SAN MARTÍN DE PORRES;150135;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;6197;CENTRO DE SALUD SAN ISIDRO;NO;NACIONAL;;D.N.I.;7;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
172;31/01/2023;HUANCAVELICA;HUANCAVELICA;CUENCA;90105;1648;GOB. REG. HUANCAVELICA - RED DE SALUD HUANCAVELICA;RURAL;3905;TOTORA JATUNPAMPA;NO;NACIONAL;;D.N.I.;26;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
173;31/01/2023;LIMA METROPOLITANA;LIMA;PACHACAMAC;150123;1685;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR;URBANA;6099;PUESTO DE SALUD CARDAL;NO;NACIONAL;;D.N.I.;8;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
174;31/01/2023;LIMA METROPOLITANA;LIMA;ATE;150103;1686;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE;URBANA;5926;EL EXITO;NO;NACIONAL;;D.N.I.;33;MASCULINO;SEMICONTRIBUTIVO;SIS MICROEMPRESA;PEAS + PC;7;
175;31/01/2023;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;211210;1007;REGION PUNO - SALUD SANDIA;RURAL;3330;JANANSAYA;NO;NACIONAL;;D.N.I.;41;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
176;31/01/2023;SAN MARTÍN;RIOJA;RIOJA;220801;1058;REGION SAN MARTIN - SALUD ALTO MAYO;URBANA;6270;NUEVA RIOJA;NO;NACIONAL;;D.N.I.;82;MASCULINO;SEMICONTRIBUTIVO;SIS EMPRENDEDOR;PEAS + PC;1;
177;31/01/2023;PIURA;PIURA;VEINTISEIS DE OCTUBRE;200115;899;REGION PIURA - SALUD ;URBANA;2090;E.S.  SANTA JULIA;NO;NACIONAL;;NO CUENTA CON DOCUMENTO DE IDENTIDAD;0;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;37;
178;31/01/2023;LIMA METROPOLITANA;LIMA;SAN MARTÍN DE PORRES;150135;1195;REGION ICA - HOSPITAL SAN JUAN DE DIOS PISCO;URBANA;3474;INDEPENDENCIA;NO;NACIONAL;;D.N.I.;18;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
179;31/01/2023;LA LIBERTAD;TRUJILLO;HUANCHACO;130104;854;REGION LA LIBERTAD - SALUD TRUJILLO ESTE;URBANA;5223;VILLA DEL MAR;NO;NACIONAL;;D.N.I.;9;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;3;
180;31/01/2023;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;860;REGION LAMBAYEQUE - SALUD ;URBANA;4373;TORIBIA CASTRO CHIRINOS;NO;NACIONAL;;D.N.I.;33;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
181;31/01/2023;AREQUIPA;AREQUIPA;SOCABAYA;40122;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;23338;PUESTO DE SALUD HORACIO ZEBALLOS GÁMEZ;NO;NACIONAL;;D.N.I.;45;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
182;31/01/2023;HUÁNUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;100610;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;RURAL;5551;SAN FERNANDO;NO;NACIONAL;;D.N.I.;48;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
